"","Comparison","SIMPER","OTU"
"337","IBA_Torpor",0.034670001374612,"Otu00013"
"338","IBA_Torpor",0.034121666046099,"Otu00012"
"339","IBA_Torpor",0.027318814981745,"Otu00069"
"340","IBA_Torpor",0.025302241122991,"Otu00021"
"341","IBA_Torpor",0.024319928541929,"Otu00006"
"342","IBA_Torpor",0.023240441081961,"Otu00009"
"343","IBA_Torpor",0.020784249340453,"Otu00014"
"344","IBA_Torpor",0.020542849469165,"Otu00018"
"345","IBA_Torpor",0.020214473963996,"Otu00020"
"346","IBA_Spring",0.0970144080198216,"Otu00001"
"347","IBA_Spring",0.0700867357201014,"Otu00019"
"348","IBA_Spring",0.040012472059838,"Otu00002"
"349","IBA_Spring",0.03708256933318,"Otu00004"
"350","IBA_Spring",0.030175723479344,"Otu00010"
"351","IBA_Spring",0.021130018437117,"Otu00012"
"352","IBA_Spring",0.020395626453161,"Otu00009"
"353","IBA_Spring",0.015343603167692,"Otu00014"
"354","IBA_Spring",0.013890785607767,"Otu00003"
"355","IBA_Spring",0.013619044532133,"Otu00029"
"356","IBA_Spring",0.013587095273005,"Otu00044"
"357","IBA_Spring",0.012225728864202,"Otu00008"
"358","IBA_Spring",0.0109779590651271,"Otu00015"
"359","IBA_Spring",0.01081632235237,"Otu00006"
"360","IBA_Spring",0.010692023206376,"Otu00005"
"361","IBA_Spring",0.010002844992648,"Otu00194"
"370","Torpor_Spring",0.0692858252050785,"Otu00019"
"371","Torpor_Spring",0.0636307783912255,"Otu00004"
"372","Torpor_Spring",0.039704506277426,"Otu00002"
"373","Torpor_Spring",0.034386097561183,"Otu00001"
"374","Torpor_Spring",0.030979247353186,"Otu00010"
"375","Torpor_Spring",0.027712151730894,"Otu00013"
"376","Torpor_Spring",0.022673698995937,"Otu00012"
"377","Torpor_Spring",0.020965236215022,"Otu00069"
"378","Torpor_Spring",0.017732718312337,"Otu00021"
"379","Torpor_Spring",0.016511111979325,"Otu00023"
"380","Torpor_Spring",0.016365765220226,"Otu00006"
"381","Torpor_Spring",0.014606930652544,"Otu00020"
"382","Torpor_Spring",0.013538651526909,"Otu00003"
"383","Torpor_Spring",0.0134287386077,"Otu00044"
"384","Torpor_Spring",0.012585583775743,"Otu00018"
"385","Torpor_Spring",0.012120097313103,"Otu00008"
"386","Torpor_Spring",0.010607371366934,"Otu00005"
"387","Torpor_Spring",0.010603446245485,"Otu00015"
