"X","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left.mean.abund","Left.stdev","Right.mean.abund","Right.stdev"
"1",1,"Wild_Lab",0.0286438993466218,"Otu00037",0.000884871298082965,0.00287583171876964,"Firmicutes - Bacilli - Lactobacillales - Lactobacillaceae - Lactobacillus",0.000388797618650004,0.00060141831497696,0.0480262018932126,0.0590155836244078
"2",2,"Wild_Lab",0.0232140461783387,"Otu00031",0.173852238784223,0.205461736744991,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group",0,0,0.0386282173840034,0.0859151776553331
"3",3,"Wild_Lab",0.0191788734543248,"Otu00018",0.0766617469207552,0.124575338746227,"Bacteroidetes - Bacteroidetes_unclassified - Bacteroidetes_unclassified - Bacteroidetes_unclassified - Bacteroidetes_unclassified",0.00186236319096396,0.0029918792261525,0.0322490487855701,0.0426604273103377
"4",4,"Wild_Lab",0.0165786845515032,"Otu00032",0.0207264266960201,0.0384919352926087,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.000584870069514221,0.000917779121823349,0.0278987076286897,0.0580770060286426
"5",5,"Wild_Lab",0.0154800131778015,"Otu00003",0.510716267369163,0.553275956316594,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.00418183501346537,0.00349952043615551,0.0265783747504267,0.0338809998461162
"6",6,"Wild_Lab",0.015058501178104,"Otu00116",0.0029697533142073,0.00772135861693897,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.0262601956380021,0.0399729939199306,0,0
"7",7,"Wild_Lab",0.014459549077446,"Otu00019",0.154008233779315,0.20021070391311,"Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcus_1",0.000600797852610787,0.000558114500160814,0.0242441231247756,0.0269545119575521
"8",8,"Wild_Lab",0.014421333679549,"Otu00062",0.000104124793724181,0.00045120743947145,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.0250588759260584,0.0189446751196581,0,0
"9",9,"Wild_Lab",0.01211396765521,"Otu00039",0.0914442065625427,0.132086076145895,"Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_UCG-003",0.0208349655562928,0.0198823419693573,0.00584187902830977,0.0140265154654863
"10",10,"Wild_Lab",0.011932757521635,"Otu00091",0.000104124793724181,0.00045120743947145,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group",0.0206031490419801,0.0271132655106806,0,0
"11",11,"Wild_Lab",0.01166675649066,"Otu00159",0.000101364918243408,0.00045120743947145,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.0201357537166646,0.0295641423378464,0,0
"12",12,"Wild_Lab",0.010563486810387,"Otu00022",0.683982843373056,0.683982843373056,"Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia",0.00625457816515182,0.00850463314671559,0.0155323378846123,0.0395645900448664
"13",13,"Wild_Lab",0.010192958385384,"Otu00015",0.0143506263175228,0.0310930236879661,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Coprococcus_2",6.16167892442573e-05,6.75005315767329e-05,0.0169606244024179,0.0246379037693043
