"X","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left.mean.abund","Left.stdev","Right.mean.abund","Right.stdev"
"1",1,"SummerWild_SummerLab",0.0258783407849936,"Otu00035",0.000211432340260492,0.00223940273439912,"Firmicutes - Bacilli - Lactobacillales - Lactobacillaceae - Lactobacillus",0.000594101462215039,0.000822490403773149,0.043643726493764,0.0517169785096679
"2",2,"SummerWild_SummerLab",0.0219389217908858,"Otu00019",0.0164092243482516,0.0544305978381029,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_unclassified - Bacteroidales_unclassified",0.00145951951270677,0.00255747668939182,0.037023401471887,0.0391530110689338
"3",3,"SummerWild_SummerLab",0.0181573320840479,"Otu00027",0.451966988765587,0.558795549746544,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group",0.00295669225249405,0.00297327959025371,0.0297053996057041,0.0721049687995994
"4",4,"SummerWild_SummerLab",0.0152971083814093,"Otu00033",0.00547765375537504,0.0248320303577002,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.000579073207742391,0.000769601247991113,0.0257249926412272,0.0480808757414347
"5",5,"SummerWild_SummerLab",0.0137633020161939,"Otu00055",0.036104079874027,0.0971893158795366,"Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_UCG-003",0.0238409704805271,0.0201545830679757,0.00675640495052674,0.01476999237682
"6",6,"SummerWild_SummerLab",0.0136512510946565,"Otu00017",0.0364459934548262,0.0971893158795366,"Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcus_1",0.000575672599686562,0.000494748361044562,0.0229842140747112,0.0264032816472101
"7",7,"SummerWild_SummerLab",0.013552016784061,"Otu00003",0.645695649304846,0.731140848922865,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.00349345856103529,0.00337219814295247,0.0230011064872012,0.0310670167268042
"8",8,"SummerWild_SummerLab",0.013075837415682,"Otu00119",7.56230661450468e-06,0.000259353673802937,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.0220251318320306,0.0170064473744748,0,0
"9",9,"SummerWild_SummerLab",0.011512031046518,"Otu00152",0.0340977479581195,0.0966102858813385,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.0195146497170001,0.0333663910612205,0,0
"10",10,"SummerWild_SummerLab",0.011444875816772,"Otu00096",0.00160726957545905,0.0104089839172586,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.0154387041884965,0.0167803808724811,0.00617511796024076,0.0229347561227873
