"","Comparison","SIMPER","OTU"
"1","Wild_Captive",0.034181271248993,"Otu00035"
"2","Wild_Captive",0.0210893670190802,"Otu00033"
"3","Wild_Captive",0.0193328645905695,"Otu00027"
"4","Wild_Captive",0.0155171445506132,"Otu00055"
"5","Wild_Captive",0.0141366755224571,"Otu00023"
"6","Wild_Captive",0.013664366720524,"Otu00119"
"7","Wild_Captive",0.012395283836037,"Otu00166"
"8","Wild_Captive",0.01236450813327,"Otu00163"
"9","Wild_Captive",0.011926339127692,"Otu00140"
"10","Wild_Captive",0.011749332513131,"Otu00017"
"11","Wild_Captive",0.011336007954388,"Otu00096"
"12","Wild_Captive",0.011190311954681,"Otu00003"
"13","Wild_Captive",0.010988964385204,"Otu00019"
