Group,Comparison,SIMPER,OTU,krusk_p.val,fdr_krusk_p.val,Taxonomy,Left.mean.abund,Left.stdev,Right.mean.abund,Right.stdev
All,SummerLab_IBA,0.022196362,Otu00031,0.166723291,0.3258104,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.038335955,0.085266933,9.06E-06,3.27E-05
Torpor,Female_Male,0.054594226,Otu00001,0.172386202,0.33213562,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.034620431,0.053717789,0.082899074,0.096686556
All,SummerWild_Spring,0.015646927,Otu00127,0.172954918,0.33213562,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Parabacteroides,0,0,0.028484363,0.060545093
All,SummerWild_SummerLab,0.022443917,Otu00031,0.173852239,0.33213562,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0,0,0.038335955,0.085266933
Torpor,Female_Male,0.061993492,Otu00010,0.186893775,0.354405973,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.094920802,0.128773691,0.000936269,0.001180711
All,SummerLab_IBA,0.016435101,Otu00008,0.191314365,0.360121157,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.003840072,0.004536463,0.029305103,0.035591469
IBA,Female_Male,0.019115039,Otu00017,0.197307333,0.365437996,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.029649893,0.03723713,0.003347976,0.004434866
All,SummerLab_IBA,0.015544869,Otu00013,0.1988979,0.365437996,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Parabacteroides,0.00728376,0.012605548,0.026229039,0.038092367
Spring,Male_Female,0.049018399,Otu00002,0.199848904,0.365437996,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.087089669,0.042749932,0.025150977,0.056239294
Spring,Male_Female,0.012709787,Otu00218,0.199848904,0.365437996,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0,0,0.020117175,0.029249297
All,IBA_Torpor,0.063834712,Otu00004,0.203378578,0.368092542,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Odoribacter,0.045076368,0.073939053,0.088463958,0.118569326
All,Male_Female,0.026993144,Otu00010,0.204176332,0.368092542,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.001854562,0.003127784,0.045252613,0.091710764
All,SummerWild_Torpor,0.012911425,Otu00035,0.212634496,0.380660356,Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified,0.004679917,0.006049632,0.020108113,0.043675749
All,SummerLab_Spring,0.014025799,Otu00019,0.216656898,0.385167818,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcus_1,0.023977056,0.026640298,0.002835455,0.00573193
All,Torpor_Spring,0.025232697,Otu00011,0.220807096,0.389838736,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.045016236,0.0555379,0.004130814,0.004713922
All,Torpor_Spring,0.022137671,Otu00049,0.222604754,0.390320665,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.039314489,0.089838367,0,0
All,Male_Female,0.022060062,Otu00011,0.227193752,0.395657146,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.029782012,0.04041186,0.018914087,0.03864196
Summer_Lab,Female_Male,0.011904439,Otu00068,0.234346241,0.40535566,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.001694378,0.003265865,0.01922586,0.022805449
All,SummerWild_Spring,0.010068666,Otu00039,0.2397506,0.411920494,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_UCG-003,0.019901281,0.018964909,0.005268572,0.006418355
All,Content_Mucosa,0.025741584,Otu00018,0.247140162,0.420235039,Bacteroidetes - Bacteroidetes_unclassified - Bacteroidetes_unclassified - Bacteroidetes_unclassified - Bacteroidetes_unclassified,0.020647617,0.058029433,0.027368618,0.062472055
All,SummerLab_Torpor,0.023513284,Otu00022,0.247873011,0.420235039,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.015442514,0.039420089,0.028520646,0.087923441
All,SummerLab_Spring,0.012626509,Otu00001,0.250133265,0.421277078,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.0032998,0.006409752,0.020875134,0.025831289
IBA,Female_Male,0.044506251,Otu00004,0.252445252,0.422392055,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Odoribacter,0.046812141,0.096815515,0.043051301,0.043170924
All,SummerWild_Spring,0.02983738,Otu00074,0.255754555,0.42515043,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,1.98E-05,4.85E-05,0.05432007,0.124989396
All,SummerLab_Torpor,0.010232745,Otu00095,0.275441976,0.454923521,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_ge,0.001240059,0.002826569,0.017207869,0.023026804
All,SummerLab_Torpor,0.010544963,Otu00006,0.286948325,0.470889559,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_unclassified,0.006604545,0.011415841,0.012984584,0.040362636
All,Content_Mucosa,0.012046354,Otu00037,0.297868903,0.483124665,Firmicutes - Bacilli - Lactobacillales - Lactobacillaceae - Lactobacillus,0.014058237,0.042406351,0.007922362,0.020701346
All,IBA_Torpor,0.031905501,Otu00012,0.298178504,0.483124665,Verrucomicrobia - WCHB1-41 - WCHB1-41_or - WCHB1-41_fa - WCHB1-41_ge,0.013176277,0.023121315,0.041281016,0.06654698
All,Torpor_Spring,0.024154152,Otu00002,0.304087123,0.486922682,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.000494524,0.000908962,0.042847746,0.057676632
All,SummerLab_Torpor,0.01121479,Otu00023,0.304326676,0.486922682,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.002025574,0.005571861,0.017842555,0.054491617
All,IBA_Torpor,0.019626704,Otu00022,0.307309757,0.488641601,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.000308836,0.000542126,0.028520646,0.087923441
IBA,Female_Male,0.176215541,Otu00001,0.317310508,0.501428951,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.268949916,0.281100431,0.142386124,0.199186527
All,IBA_Torpor,0.018169427,Otu00023,0.326044277,0.505806281,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.011678953,0.014315405,0.017842555,0.054491617
All,SummerLab_IBA,0.011502731,Otu00035,0.330196424,0.505806281,Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified,0.004764587,0.010613896,0.017492988,0.03623903
All,Content_Mucosa,0.03396959,Otu00004,0.330655235,0.505806281,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Odoribacter,0.02592447,0.066246618,0.042817993,0.080648444
Spring,Male_Female,0.025158456,Otu00127,0.333998256,0.505806281,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Parabacteroides,0,0,0.039878108,0.070218311
Spring,Male_Female,0.013349229,Otu00191,0.333998256,0.505806281,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0,0,0.021154477,0.031245064
Spring,Male_Female,0.012570943,Otu00239,0.333998256,0.505806281,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0,0,0.019912711,0.028517704
Torpor,Female_Male,0.038926804,Otu00011,0.335886983,0.505806281,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.059581464,0.067005407,0.023168394,0.026641532
Torpor,Female_Male,0.025519655,Otu00020,0.335886983,0.505806281,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_ge,0.042134874,0.041305012,0.012229179,0.015886586
All,SummerWild_Torpor,0.030772298,Otu00001,0.338979844,0.507478597,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.003892491,0.006152169,0.053931888,0.073080519
All,SummerWild_Torpor,0.023249808,Otu00012,0.352380865,0.524473846,Verrucomicrobia - WCHB1-41 - WCHB1-41_or - WCHB1-41_fa - WCHB1-41_ge,0.000196978,0.0003155,0.041281016,0.06654698
All,Content_Mucosa,0.011272138,Otu00013,0.364551809,0.539452388,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Parabacteroides,0.006743705,0.01560611,0.015289941,0.030679663
All,Torpor_Spring,0.013295477,Otu00017,0.379775475,0.558750124,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.024708684,0.043610813,0.002988996,0.002730903
All,SummerWild_Torpor,0.025235363,Otu00011,0.384144527,0.561948565,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.002237962,0.002516307,0.045016236,0.0555379
All,SummerLab_Torpor,0.026545598,Otu00011,0.397027669,0.577494792,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.009557389,0.017441204,0.045016236,0.0555379
All,SummerWild_IBA,0.02468116,Otu00004,0.404316507,0.581231094,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Odoribacter,0.004391238,0.00524286,0.045076368,0.073939053
All,Content_Mucosa,0.01215857,Otu00008,0.404857646,0.581231094,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.009990218,0.019579654,0.016716057,0.026000044
All,SummerLab_Spring,0.06168,Otu00018,0.406407679,0.581231094,Bacteroidetes - Bacteroidetes_unclassified - Bacteroidetes_unclassified - Bacteroidetes_unclassified - Bacteroidetes_unclassified,0.031836893,0.042081599,0.106845255,0.116218789
All,IBA_Torpor,0.021387222,Otu00017,0.41988291,0.597166805,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.017510546,0.029795105,0.024708684,0.043610813
All,SummerWild_IBA,0.025231399,Otu00010,0.424782055,0.600796718,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.003348292,0.005505803,0.043610769,0.096239771
Spring,Male_Female,0.050692469,Otu00045,0.438578026,0.610918409,Firmicutes - Bacilli - Lactobacillales - Lactobacillaceae - Lactobacillus,0.068067559,0.06668852,0.073425538,0.10217841
All,SummerLab_Spring,0.016505884,Otu00032,0.439037222,0.610918409,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.027592525,0.057482603,0.007359857,0.010388394
Summer_Lab,Female_Male,0.020086989,Otu00003,0.439097607,0.610918409,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.033123523,0.039329208,0.014307718,0.018582615
All,Male_Female,0.013866957,Otu00045,0.468694485,0.648571828,Firmicutes - Bacilli - Lactobacillales - Lactobacillaceae - Lactobacillus,0.010735442,0.027487825,0.015232052,0.049163624
All,Torpor_Spring,0.032422344,Otu00010,0.47903797,0.659321077,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.057326988,0.10755718,0.003359382,0.004661843
All,Content_Mucosa,0.010543826,Otu00031,0.484677632,0.663515903,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.009228073,0.045722606,0.008697556,0.040768862
All,IBA_Torpor,0.021402489,Otu00035,0.4933729,0.671826928,Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified,0.017492988,0.03623903,0.020108113,0.043675749
All,SummerWild_Torpor,0.032479356,Otu00010,0.503665267,0.67767221,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.003348292,0.005505803,0.057326988,0.10755718
All,SummerLab_Torpor,0.022367244,Otu00031,0.509253027,0.67767221,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.038335955,0.085266933,2.35E-05,4.95E-05
All,Male_Female,0.011293279,Otu00020,0.510106294,0.67767221,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_ge,0.008033951,0.013858005,0.015804579,0.027043691
All,SummerWild_SummerLab,0.014938346,Otu00003,0.510716267,0.67767221,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.003989393,0.00335126,0.026281412,0.033493043
All,Male_Female,0.012170463,Otu00008,0.510901314,0.67767221,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.015305436,0.029657451,0.011533332,0.016467827
All,SummerWild_Torpor,0.013811972,Otu00017,0.51518117,0.679826698,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.007987362,0.006473808,0.024708684,0.043610813
All,SummerLab_Spring,0.025675221,Otu00002,0.51810289,0.680176102,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.001326786,0.002401402,0.042847746,0.057676632
All,SummerLab_IBA,0.015098309,Otu00034,0.52768014,0.689214877,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.003161309,0.006504926,0.024494531,0.056289879
IBA,Female_Male,0.020108186,Otu00006,0.534462546,0.692523252,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_unclassified,0.029234316,0.050904659,0.001121542,0.000955255
All,SummerLab_IBA,0.011736766,Otu00006,0.535623453,0.692523252,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_unclassified,0.006604545,0.011415841,0.016259189,0.038843313
Spring,Male_Female,0.012316775,Otu00144,0.542683804,0.698125899,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,5.87E-05,8.31E-05,0.01950761,0.028086846
Summer_Lab,Female_Male,0.012038477,Otu00052,0.55209836,0.706685901,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_unclassified,0.002321004,0.003223129,0.019438086,0.025725862
All,Content_Mucosa,0.011932265,Otu00017,0.564564431,0.716338727,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.013264032,0.028282114,0.013618895,0.024108634
IBA,Female_Male,0.025094973,Otu00013,0.565565637,0.716338727,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Parabacteroides,0.025987066,0.041768981,0.026511341,0.037265442
All,Torpor_Spring,0.016397448,Otu00022,0.568034225,0.716338727,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.028520646,0.087923441,0.001172781,0.002500118
All,IBA_Spring,0.025320676,Otu00010,0.601394346,0.754690944,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.043610769,0.096239771,0.003359382,0.004661843
All,SummerWild_Torpor,0.010032965,Otu00023,0.621611554,0.77625638,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.000690238,0.00062811,0.017842555,0.054491617
Spring,Male_Female,0.011163622,Otu00003,0.629063152,0.781748383,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.000117481,0.000166144,0.017667259,0.039505192
All,Male_Female,0.01344917,Otu00037,0.634590579,0.781990763,Firmicutes - Bacilli - Lactobacillales - Lactobacillaceae - Lactobacillus,0.019344777,0.050062431,0.00514268,0.010120631
All,SummerWild_IBA,0.010774543,Otu00035,0.635367495,0.781990763,Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified,0.004679917,0.006049632,0.017492988,0.03623903
IBA,Female_Male,0.054539013,Otu00010,0.666071711,0.815858173,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.080435579,0.122866898,0.000648491,0.000305009
All,SummerWild_SummerLab,0.010222127,Otu00022,0.683982843,0.830483351,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.005972603,0.008114054,0.015442514,0.039420089
Spring,Male_Female,0.079811518,Otu00018,0.687744025,0.830483351,Bacteroidetes - Bacteroidetes_unclassified - Bacteroidetes_unclassified - Bacteroidetes_unclassified - Bacteroidetes_unclassified,0.117345345,0.034033431,0.102645219,0.141044197
Spring,Male_Female,0.018804854,Otu00132,0.687744025,0.830483351,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified,0.000234962,0.000332287,0.029752567,0.055989331
Summer_Lab,Female_Male,0.023434976,Otu00032,0.704816765,0.847103717,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.036034427,0.072082005,0.012819197,0.012854812
All,Content_Mucosa,0.010593298,Otu00006,0.718747249,0.857204514,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_unclassified,0.007226941,0.024246236,0.012080091,0.031987646
All,SummerWild_Torpor,0.010009755,Otu00095,0.719917853,0.857204514,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_ge,0.002848543,0.004480884,0.017207869,0.023026804
All,IBA_Torpor,0.056350311,Otu00010,0.753105154,0.892569072,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.043610769,0.096239771,0.057326988,0.10755718
All,SummerLab_Torpor,0.013464447,Otu00035,0.758004312,0.89326421,Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified,0.004764587,0.010613896,0.020108113,0.043675749
All,Content_Mucosa,0.014577349,Otu00045,0.760670304,0.89326421,Firmicutes - Bacilli - Lactobacillales - Lactobacillaceae - Lactobacillus,0.013822904,0.048472448,0.01274553,0.031644219
All,SummerLab_Torpor,0.0319614,Otu00001,0.768952154,0.896565915,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.0032998,0.006409752,0.053931888,0.073080519
IBA,Female_Male,0.026580873,Otu00008,0.773884765,0.896565915,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.026821062,0.025939161,0.032203151,0.047054024
All,SummerWild_Torpor,0.022696644,Otu00049,0.775653182,0.896565915,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.001614514,0.002564782,0.039314489,0.089838367
All,SummerLab_Torpor,0.034025345,Otu00010,0.777490754,0.896565915,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.006826953,0.006604766,0.057326988,0.10755718
All,Torpor_Spring,0.023619069,Otu00012,0.799121969,0.917222373,Verrucomicrobia - WCHB1-41 - WCHB1-41_or - WCHB1-41_fa - WCHB1-41_ge,0.041281016,0.06654698,0.001953704,0.003476264
All,Torpor_Spring,0.032648624,Otu00001,0.802569577,0.917222373,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.053931888,0.073080519,0.020875134,0.025831289
All,IBA_Torpor,0.029125392,Otu00049,0.80968869,0.921245799,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.005128012,0.011137685,0.039314489,0.089838367
All,Content_Mucosa,0.011707755,Otu00035,0.81659671,0.924994503,Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified,0.011835116,0.02932651,0.009814776,0.027929656
All,IBA_Torpor,0.020015224,Otu00008,0.827951653,0.932838541,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.029305103,0.035591469,0.01641437,0.015870208
Spring,Male_Female,0.047965196,Otu00074,0.830809326,0.932838541,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,5.82E-05,8.23E-05,0.07602482,0.146193283
All,SummerLab_IBA,0.010546608,Otu00017,0.838928254,0.934187444,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.007967763,0.007888669,0.017510546,0.029795105
All,Torpor_Spring,0.012244438,Otu00132,0.839309031,0.934187444,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified,0.001243956,0.002049618,0.021318966,0.047930557
All,SummerLab_Torpor,0.014762071,Otu00017,0.860168933,0.952267835,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.007967763,0.007888669,0.024708684,0.043610813
All,Content_Mucosa,0.014406923,Otu00012,0.866379514,0.952267835,Verrucomicrobia - WCHB1-41 - WCHB1-41_or - WCHB1-41_fa - WCHB1-41_ge,0.009009272,0.02872456,0.017068471,0.0422192
All,IBA_Spring,0.014487929,Otu00034,0.869935148,0.952267835,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.024494531,0.056289879,0.003452848,0.00496505
All,Content_Mucosa,0.01148615,Otu00049,0.870678198,0.952267835,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.012644828,0.054135971,0.006971611,0.026340442
All,IBA_Torpor,0.036002607,Otu00011,0.876666131,0.952267835,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.039129498,0.04560739,0.045016236,0.0555379
All,Content_Mucosa,0.011859329,Otu00020,0.878960905,0.952267835,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_ge,0.012937596,0.022793445,0.011998308,0.022760326
All,SummerLab_Spring,0.012924134,Otu00132,0.888208454,0.952267835,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified,0.00104583,0.002186812,0.021318966,0.047930557
All,Male_Female,0.034299668,Otu00004,0.88846123,0.952267835,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Odoribacter,0.044433985,0.092180652,0.02597881,0.055432789
All,Male_Female,0.071073041,Otu00001,0.895522133,0.952267835,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.06088581,0.126016172,0.083864723,0.177560221
All,Torpor_Spring,0.011460604,Otu00035,0.895677449,0.952267835,Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified,0.020108113,0.043675749,0.000403291,0.000692314
All,Content_Mucosa,0.073714149,Otu00001,0.896470891,0.952267835,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.08403111,0.185695329,0.062785726,0.118450015
All,IBA_Spring,0.012238761,Otu00132,0.902841161,0.955071641,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified,0.001161235,0.002685419,0.021318966,0.047930557
All,Content_Mucosa,0.011882439,Otu00022,0.90792347,0.956495508,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.01870135,0.060377515,0.001618196,0.002886822
All,Torpor_Spring,0.010483643,Otu00023,0.920337028,0.965599504,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.017842555,0.054491617,0.001553615,0.002468125
All,IBA_Spring,0.010529106,Otu00006,0.932524742,0.9743932,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_unclassified,0.016259189,0.038843313,0.004098249,0.007264276
All,SummerLab_Spring,0.011264575,Otu00015,0.96369377,0.998911466,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Coprococcus_2,0.016776238,0.024348347,0.011936762,0.013470837
All,Content_Mucosa,0.028408788,Otu00010,0.965690727,0.998911466,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.030649296,0.087876835,0.022394518,0.050884461
All,IBA_Spring,0.024291554,Otu00002,0.967695482,0.998911466,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.001798081,0.002214188,0.042847746,0.057676632
All,Content_Mucosa,0.021545801,Otu00011,0.974430955,1,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.02518809,0.040707085,0.02166447,0.038603362
Summer_Wild,Male_Female,0.012503406,Otu00062,1,1,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.02183031,0.022978783,0.027706691,0.002087975
Summer_Wild,Male_Female,0.011279708,Otu00109,1,1,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.016606203,0.019672279,0.002657438,0.000639561
Summer_Lab,Female_Male,0.018670302,Otu00015,1,1,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Coprococcus_2,0.009176114,0.010711414,0.030076456,0.037094912
Summer_Lab,Female_Male,0.01767533,Otu00019,1,1,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcus_1,0.022313107,0.025950772,0.026888966,0.031639118
Summer_Lab,Female_Male,0.01041252,Otu00097,1,1,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.014795533,0.022744427,0.007685618,0.009747758
Torpor,Female_Male,0.098168484,Otu00004,1,1,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Odoribacter,0.047626364,0.046801536,0.149720349,0.173743692
Torpor,Female_Male,0.03097437,Otu00022,1,1,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.046948912,0.113558494,0.000878245,0.001018307
