"","Comparison","SIMPER","OTU"
"1","Female_Male",0.0981684843923796,"Otu00004"
"2","Female_Male",0.0646955059053424,"Otu00049"
"3","Female_Male",0.061993491962915,"Otu00010"
"4","Female_Male",0.054594226327331,"Otu00001"
"5","Female_Male",0.046636954081804,"Otu00012"
"6","Female_Male",0.038926803693594,"Otu00011"
"7","Female_Male",0.033094622325729,"Otu00035"
"8","Female_Male",0.0309743695422,"Otu00022"
"9","Female_Male",0.025519655054368,"Otu00020"
"10","Female_Male",0.025513679441185,"Otu00017"
