"","Comparison","SIMPER","OTU"
"1","Female_Male",0.0478900375205783,"Otu00037"
"2","Female_Male",0.0369512562953238,"Otu00031"
"3","Female_Male",0.0321363370416689,"Otu00018"
"4","Female_Male",0.023434975848556,"Otu00032"
"5","Female_Male",0.022705697032935,"Otu00092"
"6","Female_Male",0.020086989331044,"Otu00003"
"7","Female_Male",0.018670302350505,"Otu00015"
"8","Female_Male",0.017675329906863,"Otu00019"
"9","Female_Male",0.015189755302852,"Otu00022"
"10","Female_Male",0.014643314892081,"Otu00079"
"11","Female_Male",0.014434880902639,"Otu00158"
"12","Female_Male",0.014029217528163,"Otu00014"
"13","Female_Male",0.012038476898255,"Otu00052"
"14","Female_Male",0.011904439102079,"Otu00068"
"15","Female_Male",0.010412519919336,"Otu00097"
"16","Female_Male",0.010143898407124,"Otu00013"
