"X","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left.mean.abund","Left.stdev","Right.mean.abund","Right.stdev"
"1",1,"Male_Female",0.0710730406554565,"Otu00001",0.895522133334066,0.895522133334066,"Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia",0.060885809719985,0.126016172035179,0.0838647234099725,0.177560220733842
"2",2,"Male_Female",0.0342996680004235,"Otu00004",0.888461230210492,0.895522133334066,"Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Odoribacter",0.0444339853737941,0.0921806521131501,0.0259788102037711,0.0554327891257695
"3",3,"Male_Female",0.026993144053457,"Otu00010",0.204176331800194,0.362980145422566,"Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia",0.00185456190922553,0.00312778365192712,0.0452526132645745,0.0917107644013528
"4",4,"Male_Female",0.024979967586916,"Otu00018",0.0515766229612346,0.137537661229959,"Bacteroidetes - Bacteroidetes_unclassified - Bacteroidetes_unclassified - Bacteroidetes_unclassified - Bacteroidetes_unclassified",0.0236770318807109,0.0461825071194624,0.0238799766598922,0.0687191473673854
"5",5,"Male_Female",0.022060061887175,"Otu00011",0.227193751814218,0.363510002902749,"Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes",0.0297820117006226,0.0404118599914118,0.018914087026826,0.0386419596061028
"6",6,"Male_Female",0.015756055897427,"Otu00012",0.104093839310298,0.208187678620597,"Verrucomicrobia - WCHB1-41 - WCHB1-41_or - WCHB1-41_fa - WCHB1-41_ge",0.0229517691719709,0.0449700647361088,0.00524825077391165,0.0247832038102382
"7",7,"Male_Female",0.014120970456418,"Otu00035",0.0120845720759158,0.0648366921718956,"Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified",0.0228225858343672,0.0402921875551577,0.0020500463545811,0.00698024015333015
"8",8,"Male_Female",0.013907511163526,"Otu00049",0.0354650061107914,0.113488019554533,"Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia",0.0229904523940009,0.0646260063523964,0.000358780991953511,0.00131638964585936
"9",9,"Male_Female",0.013866957125342,"Otu00045",0.468694484779832,0.628801617760644,"Firmicutes - Bacilli - Lactobacillales - Lactobacillaceae - Lactobacillus",0.0107354422322284,0.0274878248594447,0.0152320523584294,0.04916362422086
"10",10,"Male_Female",0.013449169724712,"Otu00037",0.634590579430899,0.725246376492456,"Firmicutes - Bacilli - Lactobacillales - Lactobacillaceae - Lactobacillus",0.0193447769461898,0.050062431196243,0.00514267979638718,0.010120631165482
"11",11,"Male_Female",0.012170463149516,"Otu00008",0.510901314430523,0.628801617760644,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.0153054357221901,0.0296574507374554,0.0115333324432198,0.016467826725401
"12",12,"Male_Female",0.011491421508747,"Otu00017",0.0158796625668839,0.0648366921718956,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides",0.00399946245694052,0.00504554107174705,0.0204158234577119,0.032713356667073
"13",13,"Male_Female",0.011293278968173,"Otu00020",0.510106293944206,0.628801617760644,"Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_ge",0.00803395134832284,0.0138580053105323,0.015804579462524,0.0270436909718025
"14",14,"Male_Female",0.011251516220595,"Otu00022",0.00339206190425936,0.0542729904681498,"Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia",0.00419863722058655,0.00562041394306352,0.0155244932916561,0.0585092900201432
"15",15,"Male_Female",0.010824925583956,"Otu00013",0.100436904510252,0.208187678620597,"Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Parabacteroides",0.0124606019156301,0.0232581583303415,0.00947256623259706,0.0248731517021975
"16",16,"Male_Female",0.01073017597932,"Otu00034",0.0162091730429739,0.0648366921718956,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides",0.0174240589437839,0.0460311244726834,0.00131902166056928,0.0029871100520377
