"X","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left.mean.abund","Left.stdev","Right.mean.abund","Right.stdev"
"1",1,"Male_Female",0.049575009439782,"Otu00116",0.0602891739906021,0.0815531900286212,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.000471683765174349,0.000580422980142686,0.0730303040146269,0.00463346973200459
"2",2,"Male_Female",0.0203664086344996,"Otu00039",0.0602891739906021,0.0815531900286212,"Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_UCG-003",0.0298519220486231,0.0142613213950246,0,0
"3",3,"Male_Female",0.0201660085248942,"Otu00163",0.0640775064510595,0.0815531900286212,"Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium_6",0.00112679800879144,0.000975104273906018,0.030624198135727,0.000515706839043125
"4",4,"Male_Female",0.0196863846250112,"Otu00091",0.0640775064510595,0.0815531900286212,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group",0.0293054528142177,0.0273998599907925,0.000473102003298908,0.000176653076424353
"5",5,"Male_Female",0.019358179370563,"Otu00159",0.0565302771674042,0.0815531900286212,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.028694937968766,0.0312160281602753,0.000353499084987702,7.50900724924324e-06
"6",6,"Male_Female",0.015260448080955,"Otu00195",0.0640775064510595,0.0815531900286212,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.0226359168109351,0.0249756007003686,0.000295467515814071,8.95780394203839e-05
"7",7,"Male_Female",0.013232580350844,"Otu00214",0.0640775064510595,0.0815531900286212,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.00198248261897876,0.000652013502737823,0.021349016807375,0.00245273623847535
"8",8,"Male_Female",0.012503405643421,"Otu00062",1,1,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.0218303103152797,0.0229787832956944,0.0277066906672077,0.00208797516868565
"9",9,"Male_Female",0.011780211171834,"Otu00272",0.0640775064510595,0.0815531900286212,"Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes",0.000414923561031631,0.000371443639766977,0.0176859483895084,0.00695652099822243
"10",10,"Male_Female",0.011279707844514,"Otu00109",1,1,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.0166062033890941,0.019672279115985,0.00265743775234467,0.000639561288024759
"11",11,"Male_Female",0.011001113061126,"Otu00251",0.0602891739906021,0.0815531900286212,"Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium_6",0.000919885175612359,0.00111378125205675,0.0169994392988537,0.0022212526855879
"12",12,"Male_Female",0.010970449801605,"Otu00227",0.0602891739906021,0.0815531900286212,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group",0.000675828885877831,0.000781194928799983,0.0167252104628233,0.000311137923903936
"13",13,"Male_Female",0.010916959548503,"Otu00327",0.0284597369163106,0.0815531900286212,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0,0,0.0159831892934399,0.00192224696163176
"14",14,"Male_Female",0.010233081325665,"Otu00102",0.164914822553302,0.192400626312185,"Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotella_9",0.0168330833832744,0.0180945945905296,0.00183083666405806,0.000455399204351162
