"","Comparison","SIMPER","OTU"
"1","Male_Female",0.0710730406554565,"Otu00001"
"2","Male_Female",0.0342996680004235,"Otu00004"
"3","Male_Female",0.026993144053457,"Otu00010"
"4","Male_Female",0.024979967586916,"Otu00018"
"5","Male_Female",0.022060061887175,"Otu00011"
"6","Male_Female",0.015756055897427,"Otu00012"
"7","Male_Female",0.014120970456418,"Otu00035"
"8","Male_Female",0.013907511163526,"Otu00049"
"9","Male_Female",0.013866957125342,"Otu00045"
"10","Male_Female",0.013449169724712,"Otu00037"
"11","Male_Female",0.012170463149516,"Otu00008"
"12","Male_Female",0.011491421508747,"Otu00017"
"13","Male_Female",0.011293278968173,"Otu00020"
"14","Male_Female",0.011251516220595,"Otu00022"
"15","Male_Female",0.010824925583956,"Otu00013"
"16","Male_Female",0.01073017597932,"Otu00034"
