Comparison,SIMPER,OTU,krusk_p.val,fdr_krusk_p.val,Taxonomy,Left.mean.abund,Left.stdev,Right.mean.abund,Right.stdev
IBA_Spring,0.040473052,Otu00045,0.000268998,0.003742954,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,9.98E-05,0.000106053,0.071894687,0.087797191
Torpor_Spring,0.040454601,Otu00045,0.000310583,0.003742954,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_unclassified,3.51E-05,7.89E-05,0.071894687,0.087797191
SummerLab_Spring,0.028218196,Otu00037,0.000327948,0.003742954,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_ge,0.047400312,0.058102965,0,0
SummerWild_Torpor,0.01331076,Otu00062,0.000336194,0.003742954,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_Ga6A1_group,0.023789104,0.018080241,1.17E-05,3.71E-05
SummerLab_Torpor,0.012175267,Otu00016,0.000665668,0.006947909,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified,0.002397908,0.006211789,0.021943457,0.01972931
SummerWild_SummerLab,0.027616703,Otu00037,0.000884871,0.008692559,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.000370808,0.000573493,0.047400312,0.058102965
SummerWild_Spring,0.010561291,Otu00159,0.001067954,0.009503098,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.019247792,0.028264126,0,0
SummerWild_Spring,0.010802199,Otu00091,0.001108855,0.009503098,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.019694669,0.02592564,0,0
SummerWild_Torpor,0.011707415,Otu00016,0.001138096,0.009503098,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.001101595,0.000631687,0.021943457,0.01972931
SummerWild_IBA,0.013781869,Otu00116,0.001388739,0.010541792,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcus_1,0.024657891,0.037529058,0,0
SummerWild_IBA,0.011124093,Otu00039,0.001388739,0.010541792,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.019901281,0.018964909,0,0
SummerWild_Spring,0.01300248,Otu00062,0.001602001,0.011631918,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Alloprevotella,0.023789104,0.018080241,1.66E-05,4.40E-05
SummerLab_IBA,0.12101815,Otu00001,0.002722508,0.018944115,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Rikenellaceae_unclassified,0.0032998,0.006409752,0.210535859,0.245667934
SummerLab_Torpor,0.016079164,Otu00032,0.002877806,0.019074954,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified,0.027592525,0.057482603,3.53E-05,5.68E-05
SummerWild_SummerLab,0.014452078,Otu00116,0.002969753,0.019074954,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_unclassified,0.024657891,0.037529058,0,0
SummerWild_Spring,0.039497742,Otu00045,0.003274558,0.02025375,Firmicutes - Bacilli - Lactobacillales - Lactobacillaceae - Lactobacillus,0.000136578,0.000135567,0.071894687,0.087797191
SummerWild_Torpor,0.013830713,Otu00116,0.004373545,0.026085073,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.024657891,0.037529058,0,0
Torpor_Spring,0.047611368,Otu00004,0.009484028,0.054614918,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_unclassified,0.088463958,0.118569326,0.006856759,0.011769113
SummerWild_IBA,0.11659581,Otu00001,0.01028559,0.057256452,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Parabacteroides,0.003892491,0.006152169,0.210535859,0.245667934
SummerLab_Torpor,0.050436283,Otu00004,0.011111613,0.059859333,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.00410277,0.008044133,0.088463958,0.118569326
SummerLab_Torpor,0.018587393,Otu00018,0.012624191,0.065882498,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.031836893,0.042081599,0.000105973,0.000151297
SummerLab_IBA,0.018387909,Otu00018,0.013660947,0.069132672,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.031836893,0.042081599,0.000649564,0.001757889
SummerWild_Spring,0.01351324,Otu00116,0.014574297,0.071585516,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.024657891,0.037529058,0,0
IBA_Torpor,0.019128609,Otu00013,0.018178814,0.086738912,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.026229039,0.038092367,0.006298004,0.017821135
SummerWild_IBA,0.013680782,Otu00034,0.019122251,0.088705996,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_ge,0,0,0.024494531,0.056289879
SummerWild_SummerLab,0.016001666,Otu00032,0.020726427,0.093549007,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Odoribacter,0.000548708,0.000860454,0.027592525,0.057482603
SummerLab_Torpor,0.013985032,Otu00019,0.02281431,0.10026289,Proteobacteria - Alphaproteobacteria - Rhodospirillales - Rhodospirillaceae - uncultured,0.023977056,0.026640298,8.22E-05,0.000124328
SummerLab_IBA,0.013869873,Otu00019,0.02403321,0.102911437,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.023977056,0.026640298,0.000144958,0.000192799
SummerWild_Torpor,0.0482028,Otu00004,0.026069563,0.108840425,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.004391238,0.00524286,0.088463958,0.118569326
SummerLab_Torpor,0.015267734,Otu00003,0.027402205,0.110329306,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified,0.026281412,0.033493043,0.000352774,0.000592559
Torpor_Spring,0.030515425,Otu00074,0.02774749,0.110329306,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Natranaerovirga,0,0,0.05432007,0.124989396
SummerWild_Spring,0.011723003,Otu00132,0.036276172,0.140886529,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0,0,0.021318966,0.047930557
Torpor_Spring,0.010590507,Otu00016,0.04030133,0.152961865,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified,0.021943457,0.01972931,0.006859027,0.00929214
IBA_Torpor,0.140331808,Otu00001,0.042030218,0.153077033,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Blautia,0.210535859,0.245667934,0.053931888,0.073080519
SummerWild_Torpor,0.011132616,Otu00039,0.042164931,0.153077033,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_UCG-003,0.019901281,0.018964909,0.000164293,0.000318373
SummerLab_Torpor,0.024202594,Otu00012,0.047399366,0.163612422,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.000161691,0.000498128,0.041281016,0.06654698
IBA_Spring,0.114064017,Otu00001,0.047416226,0.163612422,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.210535859,0.245667934,0.020875134,0.025831289
IBA_Spring,0.016025004,Otu00127,0.04800604,0.163612422,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Parabacteroides,0,0,0.028484363,0.060545093
SummerWild_Torpor,0.016749494,Otu00020,0.049195881,0.164314241,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Parabacteroides,0.000731714,0.000926864,0.030172596,0.03564347
IBA_Spring,0.030557479,Otu00074,0.05379681,0.176158183,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,9.05E-06,3.26E-05,0.05432007,0.124989396
IBA_Spring,0.014257983,Otu00013,0.057080314,0.183315624,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.026229039,0.038092367,0.002514406,0.00316332
SummerWild_IBA,0.02128115,Otu00011,0.058892944,0.184017572,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.002237962,0.002516307,0.039129498,0.04560739
IBA_Spring,0.024863711,Otu00004,0.060408083,0.184017572,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_UCG-005,0.045076368,0.073939053,0.006856759,0.011769113
IBA_Spring,0.016245424,Otu00008,0.06060459,0.184017572,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_ge,0.029305103,0.035591469,0.003022264,0.006535473
Content_Mucosa,0.010387133,Otu00074,0.065923302,0.196140888,Firmicutes - Bacilli - Lactobacillales - Streptococcaceae - Lactococcus,0.001796168,0.008980839,0.015306591,0.071454075
IBA_Spring,0.021096931,Otu00011,0.067846954,0.196140888,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.039129498,0.04560739,0.004130814,0.004713922
SummerLab_Spring,0.016964463,Otu00127,0.068120787,0.196140888,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Butyricicoccus,0,0,0.028484363,0.060545093
SummerWild_SummerLab,0.018493836,Otu00018,0.076661747,0.216991724,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.00177889,0.002854276,0.031836893,0.042081599
Torpor_Spring,0.016003335,Otu00127,0.081450694,0.224646675,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0,0,0.028484363,0.060545093
SummerWild_Spring,0.023577204,Otu00002,0.08205657,0.224646675,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_UCG-005,0,0,0.042847746,0.057676632
SummerWild_IBA,0.015981778,Otu00008,0.085830546,0.230657084,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.001500335,0.001493586,0.029305103,0.035591469
SummerLab_IBA,0.022233458,Otu00011,0.087014349,0.230657084,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.009557389,0.017441204,0.039129498,0.04560739
SummerWild_SummerLab,0.011714713,Otu00039,0.091444207,0.23744207,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_unclassified,0.019901281,0.018964909,0.005775406,0.013868096
SummerLab_Spring,0.032373517,Otu00074,0.093203391,0.23744207,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_NK4A214_group,0.000106563,0.00035343,0.05432007,0.124989396
SummerLab_Spring,0.040473089,Otu00045,0.093839381,0.23744207,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.010931163,0.014220122,0.071894687,0.087797191
SummerLab_IBA,0.027064969,Otu00010,0.097966524,0.244185217,Proteobacteria - Deltaproteobacteria - Desulfovibrionales - Desulfovibrionaceae - Desulfovibrio,0.006826953,0.006604766,0.043610769,0.096239771
SummerLab_Torpor,0.017639367,Otu00020,0.10305253,0.253084889,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_UCG-005,0.006740274,0.014514429,0.030172596,0.03564347
SummerWild_Spring,0.011720886,Otu00001,0.105486226,0.255307242,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_unclassified,0.003892491,0.006152169,0.020875134,0.025831289
SummerWild_Torpor,0.018246154,Otu00022,0.112923661,0.269403591,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.005972603,0.008114054,0.028520646,0.087923441
SummerLab_IBA,0.025751285,Otu00004,0.122982276,0.289268169,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.00410277,0.008044133,0.045076368,0.073939053
SummerLab_Torpor,0.023062851,Otu00049,0.12854405,0.298150783,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0,0,0.039314489,0.089838367
SummerLab_IBA,0.015051848,Otu00003,0.131943315,0.301842927,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Acetitomaculum,0.026281412,0.033493043,0.001368914,0.002370314
Torpor_Spring,0.060148881,Otu00018,0.138760178,0.313147969,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified,0.000105973,0.000151297,0.106845255,0.116218789
IBA_Torpor,0.02112483,Otu00020,0.141382481,0.314811657,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Marvinbryantia,0.013470281,0.020096771,0.030172596,0.03564347
SummerLab_Spring,0.022752936,Otu00031,0.143270481,0.314818031,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.038335955,0.085266933,0,0
SummerWild_IBA,0.014552172,Otu00013,0.145360996,0.315263459,Bacteroidetes - Bacteroidetes_unclassified - Bacteroidetes_unclassified - Bacteroidetes_unclassified - Bacteroidetes_unclassified,0.000548596,0.000619619,0.026229039,0.038092367
IBA_Spring,0.060186871,Otu00018,0.149871115,0.3208779,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.000649564,0.001757889,0.106845255,0.116218789
SummerWild_SummerLab,0.013955642,Otu00019,0.154008234,0.32199003,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.000567534,0.000523295,0.023977056,0.026640298
Torpor_Spring,0.016064483,Otu00020,0.154246721,0.32199003,Firmicutes - Clostridia - Clostridiales - Christensenellaceae - Christensenellaceae_R-7_group,0.030172596,0.03564347,0.004575681,0.005707475
SummerLab_Spring,0.018740412,Otu00003,0.160629522,0.330329116,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcus_1,0.026281412,0.033493043,0.012653037,0.033373294
SummerWild_Spring,0.058679106,Otu00018,0.16219753,0.330329116,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.00177889,0.002854276,0.106845255,0.116218789
SummerLab_IBA,0.022196362,Otu00031,0.166723291,0.335455296,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.038335955,0.085266933,9.06E-06,3.27E-05
SummerWild_Spring,0.015646927,Otu00127,0.172954918,0.341568516,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0,0,0.028484363,0.060545093
SummerWild_SummerLab,0.022443917,Otu00031,0.173852239,0.341568516,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0,0,0.038335955,0.085266933
SummerLab_IBA,0.016435101,Otu00008,0.191314365,0.371505801,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Coprococcus_3,0.003840072,0.004536463,0.029305103,0.035591469
SummerLab_IBA,0.015544869,Otu00013,0.1988979,0.381792521,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_UCG-013,0.00728376,0.012605548,0.026229039,0.038092367
IBA_Torpor,0.063834712,Otu00004,0.203378578,0.385957075,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.045076368,0.073939053,0.088463958,0.118569326
SummerWild_Torpor,0.012911425,Otu00035,0.212634496,0.398988323,Firmicutes - Bacilli - Lactobacillales - Lactobacillaceae - Lactobacillus,0.004679917,0.006049632,0.020108113,0.043675749
SummerLab_Spring,0.014025799,Otu00019,0.216656898,0.40201891,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.023977056,0.026640298,0.002835455,0.00573193
Torpor_Spring,0.025232697,Otu00011,0.220807096,0.404076022,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_UCG-013,0.045016236,0.0555379,0.004130814,0.004713922
Torpor_Spring,0.022137671,Otu00049,0.222604754,0.404076022,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.039314489,0.089838367,0,0
SummerWild_Spring,0.010068666,Otu00039,0.2397506,0.430519894,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Rikenellaceae_unclassified,0.019901281,0.018964909,0.005268572,0.006418355
Content_Mucosa,0.025741584,Otu00018,0.247140162,0.435127659,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified,0.020647617,0.058029433,0.027368618,0.062472055
SummerLab_Torpor,0.023513284,Otu00022,0.247873011,0.435127659,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.015442514,0.039420089,0.028520646,0.087923441
SummerLab_Spring,0.012626509,Otu00001,0.250133265,0.435127659,Proteobacteria - Alphaproteobacteria - Alphaproteobacteria_unclassified - Alphaproteobacteria_unclassified - Alphaproteobacteria_unclassified,0.0032998,0.006409752,0.020875134,0.025831289
SummerWild_Spring,0.02983738,Otu00074,0.255754555,0.440319698,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,1.98E-05,4.85E-05,0.05432007,0.124989396
SummerLab_Torpor,0.010232745,Otu00095,0.275441976,0.469375612,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.001240059,0.002826569,0.017207869,0.023026804
SummerLab_Torpor,0.010544963,Otu00006,0.286948325,0.484044145,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium_9,0.006604545,0.011415841,0.012984584,0.040362636
Content_Mucosa,0.012046354,Otu00037,0.297868903,0.493027824,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.014058237,0.042406351,0.007922362,0.020701346
IBA_Torpor,0.031905501,Otu00012,0.298178504,0.493027824,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.013176277,0.023121315,0.041281016,0.06654698
Torpor_Spring,0.024154152,Otu00002,0.304087123,0.493422863,Proteobacteria - Alphaproteobacteria - Rickettsiales - Rickettsiales_Incertae_Sedis - uncultured,0.000494524,0.000908962,0.042847746,0.057676632
SummerLab_Torpor,0.01121479,Otu00023,0.304326676,0.493422863,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_unclassified - Bacteroidales_unclassified,0.002025574,0.005571861,0.017842555,0.054491617
IBA_Torpor,0.019626704,Otu00022,0.307309757,0.493468552,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.000308836,0.000542126,0.028520646,0.087923441
IBA_Torpor,0.018169427,Otu00023,0.326044277,0.516069386,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.011678953,0.014315405,0.017842555,0.054491617
SummerLab_IBA,0.011502731,Otu00035,0.330196424,0.516069386,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.004764587,0.010613896,0.017492988,0.03623903
Content_Mucosa,0.03396959,Otu00004,0.330655235,0.516069386,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified,0.02592447,0.066246618,0.042817993,0.080648444
SummerWild_Torpor,0.030772298,Otu00001,0.338979844,0.524163277,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_UCG-001,0.003892491,0.006152169,0.053931888,0.073080519
SummerWild_Torpor,0.023249808,Otu00012,0.352380865,0.53988628,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Blautia,0.000196978,0.0003155,0.041281016,0.06654698
Content_Mucosa,0.011272138,Otu00013,0.364551809,0.553455929,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.006743705,0.01560611,0.015289941,0.030679663
Torpor_Spring,0.013295477,Otu00017,0.379775475,0.571373913,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Oscillospira,0.024708684,0.043610813,0.002988996,0.002730903
SummerWild_Torpor,0.025235363,Otu00011,0.384144527,0.572786929,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.002237962,0.002516307,0.045016236,0.0555379
SummerLab_Torpor,0.026545598,Otu00011,0.397027669,0.585086917,Firmicutes - Clostridia - Clostridiales - Christensenellaceae - Christensenellaceae_R-7_group,0.009557389,0.017441204,0.045016236,0.0555379
SummerWild_IBA,0.02468116,Otu00004,0.404316507,0.585086917,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Coprococcus_2,0.004391238,0.00524286,0.045076368,0.073939053
Content_Mucosa,0.01215857,Otu00008,0.404857646,0.585086917,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Oscillibacter,0.009990218,0.019579654,0.016716057,0.026000044
SummerLab_Spring,0.06168,Otu00018,0.406407679,0.585086917,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.031836893,0.042081599,0.106845255,0.116218789
IBA_Torpor,0.021387222,Otu00017,0.41988291,0.599320051,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.017510546,0.029795105,0.024708684,0.043610813
SummerWild_IBA,0.025231399,Otu00010,0.424782055,0.601174603,Firmicutes - Clostridia - Clostridiales - Christensenellaceae - Christensenellaceae_R-7_group,0.003348292,0.005505803,0.043610769,0.096239771
SummerLab_Spring,0.016505884,Otu00032,0.439037222,0.616127866,Firmicutes - Clostridia - Clostridiales - Christensenellaceae - Christensenellaceae_R-7_group,0.027592525,0.057482603,0.007359857,0.010388394
Torpor_Spring,0.032422344,Otu00010,0.47903797,0.666661175,Firmicutes - Clostridia - Clostridiales - Christensenellaceae - Christensenellaceae_R-7_group,0.057326988,0.10755718,0.003359382,0.004661843
Content_Mucosa,0.010543826,Otu00031,0.484677632,0.668935245,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.009228073,0.045722606,0.008697556,0.040768862
IBA_Torpor,0.021402489,Otu00035,0.4933729,0.675354707,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.017492988,0.03623903,0.020108113,0.043675749
SummerWild_Torpor,0.032479356,Otu00010,0.503665267,0.681284902,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.003348292,0.005505803,0.057326988,0.10755718
SummerLab_Torpor,0.022367244,Otu00031,0.509253027,0.681284902,Firmicutes - Clostridia - Clostridiales - Peptococcaceae - uncultured,0.038335955,0.085266933,2.35E-05,4.95E-05
SummerWild_SummerLab,0.014938346,Otu00003,0.510716267,0.681284902,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.003989393,0.00335126,0.026281412,0.033493043
SummerWild_Torpor,0.013811972,Otu00017,0.51518117,0.681284902,Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified,0.007987362,0.006473808,0.024708684,0.043610813
SummerLab_Spring,0.025675221,Otu00002,0.51810289,0.681284902,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.001326786,0.002401402,0.042847746,0.057676632
SummerLab_IBA,0.015098309,Otu00034,0.52768014,0.688457683,Firmicutes - Clostridia - Clostridiales - Family_XIII - Family_XIII_unclassified,0.003161309,0.006504926,0.024494531,0.056289879
SummerLab_IBA,0.011736766,Otu00006,0.535623453,0.693404004,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcus_1,0.006604545,0.011415841,0.016259189,0.038843313
Content_Mucosa,0.011932265,Otu00017,0.564564431,0.724135234,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.013264032,0.028282114,0.013618895,0.024108634
Torpor_Spring,0.016397448,Otu00022,0.568034225,0.724135234,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified,0.028520646,0.087923441,0.001172781,0.002500118
IBA_Spring,0.025320676,Otu00010,0.601394346,0.760854968,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Faecalibacterium,0.043610769,0.096239771,0.003359382,0.004661843
SummerWild_Torpor,0.010032965,Otu00023,0.621611554,0.780519771,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.000690238,0.00062811,0.017842555,0.054491617
SummerWild_IBA,0.010774543,Otu00035,0.635367495,0.791838595,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.004679917,0.006049632,0.017492988,0.03623903
