Comparison,SIMPER,OTU,krusk_p.val,fdr_krusk_p.val,Taxonomy,Left.mean.abund,Left.stdev,Right.mean.abund,Right.stdev
SummerWild_Torpor,0.016749494,Otu00020,0.049195881,0.146603724,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Parabacteroides,0.000731714,0.000926864,0.030172596,0.03564347
IBA_Spring,0.030557479,Otu00074,0.05379681,0.157171074,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,9.05E-06,3.26E-05,0.05432007,0.124989396
IBA_Spring,0.014257983,Otu00013,0.057080314,0.163557053,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.026229039,0.038092367,0.002514406,0.00316332
SummerWild_IBA,0.02128115,Otu00011,0.058892944,0.164183343,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.002237962,0.002516307,0.039129498,0.04560739
IBA_Spring,0.024863711,Otu00004,0.060408083,0.164183343,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_UCG-005,0.045076368,0.073939053,0.006856759,0.011769113
IBA_Spring,0.016245424,Otu00008,0.06060459,0.164183343,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_ge,0.029305103,0.035591469,0.003022264,0.006535473
SummerLab_Spring,0.016964463,Otu00127,0.068120787,0.178070128,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Butyricicoccus,0,0,0.028484363,0.060545093
IBA_Spring,0.021096931,Otu00011,0.067846954,0.178070128,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.039129498,0.04560739,0.004130814,0.004713922
SummerWild_SummerLab,0.018493836,Otu00018,0.076661747,0.196941384,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.00177889,0.002854276,0.031836893,0.042081599
SummerWild_Spring,0.023577204,Otu00002,0.08205657,0.203773815,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_UCG-005,0,0,0.042847746,0.057676632
Torpor_Spring,0.016003335,Otu00127,0.081450694,0.203773815,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0,0,0.028484363,0.060545093
SummerWild_IBA,0.015981778,Otu00008,0.085830546,0.209115129,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.001500335,0.001493586,0.029305103,0.035591469
SummerLab_IBA,0.022233458,Otu00011,0.087014349,0.209115129,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.009557389,0.017441204,0.039129498,0.04560739
SummerWild_SummerLab,0.011714713,Otu00039,0.091444207,0.215108734,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_unclassified,0.019901281,0.018964909,0.005775406,0.013868096
SummerLab_Spring,0.040473089,Otu00045,0.093839381,0.215108734,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.010931163,0.014220122,0.071894687,0.087797191
SummerLab_Spring,0.032373517,Otu00074,0.093203391,0.215108734,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_NK4A214_group,0.000106563,0.00035343,0.05432007,0.124989396
SummerLab_IBA,0.027064969,Otu00010,0.097966524,0.22116685,Proteobacteria - Deltaproteobacteria - Desulfovibrionales - Desulfovibrionaceae - Desulfovibrio,0.006826953,0.006604766,0.043610769,0.096239771
SummerLab_Torpor,0.017639367,Otu00020,0.10305253,0.229176521,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_UCG-005,0.006740274,0.014514429,0.030172596,0.03564347
SummerWild_Spring,0.011720886,Otu00001,0.105486226,0.231138936,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_unclassified,0.003892491,0.006152169,0.020875134,0.025831289
SummerWild_Torpor,0.018246154,Otu00022,0.112923661,0.243849644,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.005972603,0.008114054,0.028520646,0.087923441
SummerLab_IBA,0.025751285,Otu00004,0.122982276,0.261776558,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.00410277,0.008044133,0.045076368,0.073939053
SummerLab_Torpor,0.023062851,Otu00049,0.12854405,0.269761457,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0,0,0.039314489,0.089838367
SummerLab_IBA,0.015051848,Otu00003,0.131943315,0.273049361,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Acetitomaculum,0.026281412,0.033493043,0.001368914,0.002370314
Torpor_Spring,0.060148881,Otu00018,0.138760178,0.283222829,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified,0.000105973,0.000151297,0.106845255,0.116218789
SummerLab_Spring,0.022752936,Otu00031,0.143270481,0.284630689,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.038335955,0.085266933,0,0
IBA_Torpor,0.02112483,Otu00020,0.141382481,0.284630689,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Marvinbryantia,0.013470281,0.020096771,0.030172596,0.03564347
SummerWild_IBA,0.014552172,Otu00013,0.145360996,0.284984058,Bacteroidetes - Bacteroidetes_unclassified - Bacteroidetes_unclassified - Bacteroidetes_unclassified - Bacteroidetes_unclassified,0.000548596,0.000619619,0.026229039,0.038092367
IBA_Spring,0.060186871,Otu00018,0.149871115,0.290010339,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.000649564,0.001757889,0.106845255,0.116218789
SummerWild_SummerLab,0.013955642,Otu00019,0.154008234,0.290921031,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.000567534,0.000523295,0.023977056,0.026640298
Torpor_Spring,0.016064483,Otu00020,0.154246721,0.290921031,Firmicutes - Clostridia - Clostridiales - Christensenellaceae - Christensenellaceae_R-7_group,0.030172596,0.03564347,0.004575681,0.005707475
SummerWild_Spring,0.058679106,Otu00018,0.16219753,0.298363358,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.00177889,0.002854276,0.106845255,0.116218789
SummerLab_Spring,0.018740412,Otu00003,0.160629522,0.298363358,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcus_1,0.026281412,0.033493043,0.012653037,0.033373294
SummerLab_IBA,0.022196362,Otu00031,0.166723291,0.302948418,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.038335955,0.085266933,9.06E-06,3.27E-05
SummerWild_SummerLab,0.022443917,Otu00031,0.173852239,0.308380757,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0,0,0.038335955,0.085266933
SummerWild_Spring,0.015646927,Otu00127,0.172954918,0.308380757,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0,0,0.028484363,0.060545093
SummerLab_IBA,0.016435101,Otu00008,0.191314365,0.335362827,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Coprococcus_3,0.003840072,0.004536463,0.029305103,0.035591469
SummerLab_IBA,0.015544869,Otu00013,0.1988979,0.344602176,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_UCG-013,0.00728376,0.012605548,0.026229039,0.038092367
IBA_Torpor,0.063834712,Otu00004,0.203378578,0.348315036,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.045076368,0.073939053,0.088463958,0.118569326
SummerWild_Torpor,0.012911425,Otu00035,0.212634496,0.360028862,Firmicutes - Bacilli - Lactobacillales - Lactobacillaceae - Lactobacillus,0.004679917,0.006049632,0.020108113,0.043675749
SummerLab_Spring,0.014025799,Otu00019,0.216656898,0.362717728,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.023977056,0.026640298,0.002835455,0.00573193
Torpor_Spring,0.025232697,Otu00011,0.220807096,0.364484708,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_UCG-013,0.045016236,0.0555379,0.004130814,0.004713922
Torpor_Spring,0.022137671,Otu00049,0.222604754,0.364484708,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.039314489,0.089838367,0,0
SummerWild_Spring,0.010068666,Otu00039,0.2397506,0.388291732,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Rikenellaceae_unclassified,0.019901281,0.018964909,0.005268572,0.006418355
SummerLab_Torpor,0.023513284,Otu00022,0.247873011,0.396487835,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.015442514,0.039420089,0.028520646,0.087923441
SummerLab_Spring,0.012626509,Otu00001,0.250133265,0.396487835,Proteobacteria - Alphaproteobacteria - Alphaproteobacteria_unclassified - Alphaproteobacteria_unclassified - Alphaproteobacteria_unclassified,0.0032998,0.006409752,0.020875134,0.025831289
SummerWild_Spring,0.02983738,Otu00074,0.255754555,0.401130829,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,1.98E-05,4.85E-05,0.05432007,0.124989396
SummerLab_Torpor,0.010232745,Otu00095,0.275441976,0.4275089,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.001240059,0.002826569,0.017207869,0.023026804
SummerLab_Torpor,0.010544963,Otu00006,0.286948325,0.440776293,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium_9,0.006604545,0.011415841,0.012984584,0.040362636
IBA_Torpor,0.031905501,Otu00012,0.298178504,0.453353032,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.013176277,0.023121315,0.041281016,0.06654698
SummerLab_Torpor,0.01121479,Otu00023,0.304326676,0.453357958,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_unclassified - Bacteroidales_unclassified,0.002025574,0.005571861,0.017842555,0.054491617
IBA_Torpor,0.019626704,Otu00022,0.307309757,0.453357958,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.000308836,0.000542126,0.028520646,0.087923441
Torpor_Spring,0.024154152,Otu00002,0.304087123,0.453357958,Proteobacteria - Alphaproteobacteria - Rickettsiales - Rickettsiales_Incertae_Sedis - uncultured,0.000494524,0.000908962,0.042847746,0.057676632
IBA_Torpor,0.018169427,Otu00023,0.326044277,0.476280366,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.011678953,0.014315405,0.017842555,0.054491617
SummerLab_IBA,0.011502731,Otu00035,0.330196424,0.477662788,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.004764587,0.010613896,0.017492988,0.03623903
SummerWild_Torpor,0.030772298,Otu00001,0.338979844,0.485653815,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotellaceae_UCG-001,0.003892491,0.006152169,0.053931888,0.073080519
SummerWild_Torpor,0.023249808,Otu00012,0.352380865,0.500045228,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Blautia,0.000196978,0.0003155,0.041281016,0.06654698
Torpor_Spring,0.013295477,Otu00017,0.379775475,0.533835337,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Oscillospira,0.024708684,0.043610813,0.002988996,0.002730903
SummerWild_Torpor,0.025235363,Otu00011,0.384144527,0.534930229,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.002237962,0.002516307,0.045016236,0.0555379
SummerLab_Torpor,0.026545598,Otu00011,0.397027669,0.547751136,Firmicutes - Clostridia - Clostridiales - Christensenellaceae - Christensenellaceae_R-7_group,0.009557389,0.017441204,0.045016236,0.0555379
SummerWild_IBA,0.02468116,Otu00004,0.404316507,0.550497674,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Coprococcus_2,0.004391238,0.00524286,0.045076368,0.073939053
SummerLab_Spring,0.06168,Otu00018,0.406407679,0.550497674,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.031836893,0.042081599,0.106845255,0.116218789
IBA_Torpor,0.021387222,Otu00017,0.41988291,0.563626609,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.017510546,0.029795105,0.024708684,0.043610813
SummerWild_IBA,0.025231399,Otu00010,0.424782055,0.565111841,Firmicutes - Clostridia - Clostridiales - Christensenellaceae - Christensenellaceae_R-7_group,0.003348292,0.005505803,0.043610769,0.096239771
SummerLab_Spring,0.016505884,Otu00032,0.439037222,0.578907488,Firmicutes - Clostridia - Clostridiales - Christensenellaceae - Christensenellaceae_R-7_group,0.027592525,0.057482603,0.007359857,0.010388394
Torpor_Spring,0.032422344,Otu00010,0.47903797,0.626111031,Firmicutes - Clostridia - Clostridiales - Christensenellaceae - Christensenellaceae_R-7_group,0.057326988,0.10755718,0.003359382,0.004661843
IBA_Torpor,0.021402489,Otu00035,0.4933729,0.63923967,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.017492988,0.03623903,0.020108113,0.043675749
SummerWild_SummerLab,0.014938346,Otu00003,0.510716267,0.643311088,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.003989393,0.00335126,0.026281412,0.033493043
SummerWild_Torpor,0.032479356,Otu00010,0.503665267,0.643311088,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.003348292,0.005505803,0.057326988,0.10755718
SummerWild_Torpor,0.013811972,Otu00017,0.51518117,0.643311088,Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified,0.007987362,0.006473808,0.024708684,0.043610813
SummerLab_Torpor,0.022367244,Otu00031,0.509253027,0.643311088,Firmicutes - Clostridia - Clostridiales - Peptococcaceae - uncultured,0.038335955,0.085266933,2.35E-05,4.95E-05
SummerLab_Spring,0.025675221,Otu00002,0.51810289,0.643311088,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.001326786,0.002401402,0.042847746,0.057676632
SummerLab_IBA,0.015098309,Otu00034,0.52768014,0.649787942,Firmicutes - Clostridia - Clostridiales - Family_XIII - Family_XIII_unclassified,0.003161309,0.006504926,0.024494531,0.056289879
SummerLab_IBA,0.011736766,Otu00006,0.535623453,0.654163069,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcus_1,0.006604545,0.011415841,0.016259189,0.038843313
Torpor_Spring,0.016397448,Otu00022,0.568034225,0.688106501,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified,0.028520646,0.087923441,0.001172781,0.002500118
IBA_Spring,0.025320676,Otu00010,0.601394346,0.722643206,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Faecalibacterium,0.043610769,0.096239771,0.003359382,0.004661843
SummerWild_Torpor,0.010032965,Otu00023,0.621611554,0.740960972,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.000690238,0.00062811,0.017842555,0.054491617
SummerWild_IBA,0.010774543,Otu00035,0.635367495,0.751347276,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.004679917,0.006049632,0.017492988,0.03623903
SummerWild_SummerLab,0.010222127,Otu00022,0.683982843,0.80246806,Verrucomicrobia - WCHB1-41 - WCHB1-41_or - WCHB1-41_fa - WCHB1-41_ge,0.005972603,0.008114054,0.015442514,0.039420089
SummerWild_Torpor,0.010009755,Otu00095,0.719917853,0.838029376,Proteobacteria - Betaproteobacteria - Burkholderiales - Alcaligenaceae - Parasutterella,0.002848543,0.004480884,0.017207869,0.023026804
SummerLab_Torpor,0.013464447,Otu00035,0.758004312,0.868789558,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.004764587,0.010613896,0.020108113,0.043675749
IBA_Torpor,0.056350311,Otu00010,0.753105154,0.868789558,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.043610769,0.096239771,0.057326988,0.10755718
SummerWild_Torpor,0.022696644,Otu00049,0.775653182,0.871023477,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.001614514,0.002564782,0.039314489,0.089838367
SummerLab_Torpor,0.034025345,Otu00010,0.777490754,0.871023477,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.006826953,0.006604766,0.057326988,0.10755718
SummerLab_Torpor,0.0319614,Otu00001,0.768952154,0.871023477,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.0032998,0.006409752,0.053931888,0.073080519
Torpor_Spring,0.032648624,Otu00001,0.802569577,0.885799014,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.053931888,0.073080519,0.020875134,0.025831289
